plot,year,range,column,type,rep,treatment,species,accession,date,mean_tgi,median_tgi,q1_tgi,q3_tgi,var_tgi,sd_tgi
8026,2021,80,26,experimental,2,WW,sorghum bicolor,AZ21-BTx642-231,07-16-2021,12.308881759853344,5.829999999999998,2.6200000000000045,19.320000000000007,177.59199622590504,13.326364704070839
8027,2021,80,27,experimental,2,WW,sorghum bicolor,AZ21-BTx642-3,07-16-2021,13.395794162267888,7.719999999999999,3.2299999999999898,21.099999999999994,173.88193276982287,13.186429872024606
8028,2021,80,28,experimental,2,WW,sorghum bicolor,AZ21-BTx642-103,07-16-2021,16.262359267485035,9.719999999999999,6.450000000000003,24.47,206.5260104018109,14.371012852329194
8029,2021,80,29,experimental,2,WW,sorghum bicolor,AZ21-BTx642-135,07-16-2021,11.123800392590649,7.5,3.549999999999997,15.229999999999997,113.02557941303641,10.631348899036114
8030,2021,80,30,experimental,2,WW,sorghum bicolor,AZ21-BTx642-181,07-16-2021,12.752799511211858,7.200000000000003,4.769999999999996,18.1,151.13366593833982,12.293643314263669
8031,2021,80,31,experimental,2,WW,sorghum bicolor,AZ21-BTx642-236,07-16-2021,10.288507296013815,7.159999999999997,5.109999999999999,12.450000000000003,79.2089692036955,8.89994208990685
8032,2021,80,32,border,,WW,sorghum bicolor,BTx642,07-16-2021,15.06727067770969,11.719999999999999,6.769999999999996,22.89,116.97506424569212,10.815501109319536
8101,2021,81,01,border,,WW,sorghum bicolor,BTx642,07-16-2021,17.797863361782944,16.39999999999999,6.5,27.370000000000005,161.07606923920707,12.691574734413656
8102,2021,81,02,experimental,1,WW,sorghum bicolor,AZ21-BTx642-54,07-16-2021,11.676594448363268,7.030000000000001,3.280000000000001,17.669999999999995,128.6498536172839,11.342391882547696
8103,2021,81,03,experimental,1,WW,sorghum bicolor,AZ21-BTx642-194,07-16-2021,9.539042319491964,5.939999999999998,2.5,12.89,99.54474050911088,9.977211058663181
8104,2021,81,04,experimental,1,WW,sorghum bicolor,AZ21-BTx642-86,07-16-2021,13.143317083620406,9.009999999999991,3.3800000000000097,20.519999999999996,145.4816707536622,12.061578286180552
8105,2021,81,05,experimental,1,WW,sorghum bicolor,AZ21-BTx642-211,07-16-2021,13.835384284993992,9.450000000000003,3.6700000000000017,22.540000000000006,151.6335757726545,12.31395857442498
8106,2021,81,06,experimental,1,WW,sorghum bicolor,AZ21-BTx642-169,07-16-2021,12.519924781447662,8.11,3.6199999999999903,20.099999999999994,128.6792778974187,11.343688901650058
8107,2021,81,07,check,1,WW,sorghum bicolor,BTx642,07-16-2021,13.120252521910695,7.890000000000001,3.280000000000001,21.22,159.3642170569536,12.623954097546205
8108,2021,81,08,experimental,1,WW,sorghum bicolor,AZ21-BTx642-171,07-16-2021,14.069140303548963,9.059999999999988,4.890000000000001,21.370000000000005,150.69925421541237,12.275962455767464
8109,2021,81,09,experimental,1,WW,sorghum bicolor,AZ21-BTx642-182,07-16-2021,14.21926008332293,9.620000000000005,5.010000000000005,21.61,145.31297956853967,12.05458334280118
8110,2021,81,10,experimental,1,WW,sorghum bicolor,AZ21-BTx642-213,07-16-2021,13.813236486409549,8.349999999999994,4.739999999999995,20.590000000000003,156.42627606394575,12.50704905499078
8111,2021,81,11,experimental,1,WW,sorghum bicolor,AZ21-BTx642-18,07-16-2021,15.208264725550597,10.570000000000007,6.3999999999999915,22.730000000000004,147.0263084579244,12.125440546962588
8112,2021,81,12,experimental,1,WW,sorghum bicolor,AZ21-BTx642-116,07-16-2021,16.06819496493583,11.050000000000004,6.1299999999999955,24.83,169.68504378710352,13.026321191614443
8113,2021,81,13,experimental,1,WW,sorghum bicolor,AZ21-BTx642-113,07-16-2021,9.929824915621985,6.400000000000006,4.1299999999999955,10.519999999999996,101.55122280625478,10.077262664347634
8114,2021,81,14,experimental,1,WW,sorghum bicolor,AZ21-BTx642-222,07-16-2021,15.270947112007939,9.129999999999995,5.840000000000003,23.930000000000007,168.78393895905305,12.991687302234958
8115,2021,81,15,experimental,1,WW,sorghum bicolor,AZ21-BTx642-242,07-16-2021,14.679193699184584,8.959999999999994,5.349999999999994,22.710000000000008,164.37574108745548,12.820910306505365
8116,2021,81,16,experimental,1,WW,sorghum bicolor,AZ21-BTx642-204,07-16-2021,13.64842968060907,8.539999999999992,4.639999999999986,21.17,140.88228276981027,11.869384262454826
8117,2021,81,17,experimental,2,WW,sorghum bicolor,AZ21-BTx642-14,07-16-2021,12.675016713124823,7.859999999999999,4.180000000000007,19.22,128.68399486294473,11.343896811190797
8118,2021,81,18,experimental,2,WW,sorghum bicolor,AZ21-BTx642-85,07-16-2021,13.077736126512704,7.519999999999996,3.8799999999999955,20.169999999999998,154.27686594666702,12.420823883570165
8119,2021,81,19,experimental,2,WW,sorghum bicolor,AZ21-BTx642-45,07-16-2021,15.38474274048569,9.960000000000008,4.3500000000000085,24.900000000000006,182.9248497340856,13.524971339492206
8120,2021,81,20,experimental,2,WW,sorghum bicolor,AZ21-BTx642-161,07-16-2021,14.669600996017126,9.129999999999995,4.079999999999998,24.0,175.10600116165307,13.232762416126615
8121,2021,81,21,experimental,2,WW,sorghum bicolor,AZ21-BTx642-89,07-16-2021,14.322388429801094,9.0,4.249999999999986,22.900000000000006,167.53590865433793,12.943566303547795
8122,2021,81,22,experimental,2,WW,sorghum bicolor,AZ21-BTx642-228,07-16-2021,13.576752883767282,7.739999999999995,4.910000000000011,20.89999999999999,150.46045696674608,12.266232386790415
8123,2021,81,23,check,2,WW,sorghum bicolor,BTx642,07-16-2021,16.126870179275684,11.519999999999996,5.519999999999996,25.830000000000013,169.73712863855565,13.02832025391438
8124,2021,81,24,experimental,2,WW,sorghum bicolor,AZ21-BTx642-216,07-16-2021,14.423835581619128,8.790000000000006,4.1299999999999955,23.830000000000002,174.68574574874324,13.216873523974694
8125,2021,81,25,experimental,2,WW,sorghum bicolor,AZ21-BTx642-124,07-16-2021,13.255629266455488,7.659999999999997,2.719999999999999,21.999999999999993,172.17018795437247,13.121363799330178
8126,2021,81,26,experimental,2,WW,sorghum bicolor,AZ21-BTx642-29,07-16-2021,12.306012155182033,6.6200000000000045,3.1099999999999994,19.129999999999995,154.55754414907483,12.432117444308304
8127,2021,81,27,experimental,2,WW,sorghum bicolor,AZ21-BTx642-104,07-16-2021,13.194495733891547,7.890000000000001,2.9399999999999977,20.760000000000005,167.12448127467496,12.927663411253983
8128,2021,81,28,experimental,2,WW,sorghum bicolor,AZ21-BTx642-170,07-16-2021,14.348998020073932,9.5,6.060000000000002,21.049999999999997,145.51890697983058,12.063121775884987
8129,2021,81,29,experimental,2,WW,sorghum bicolor,AZ21-BTx642-55,07-16-2021,11.405922885024141,7.6699999999999875,3.6700000000000017,16.42,112.11340115906576,10.58836158992815
8130,2021,81,30,experimental,2,WW,sorghum bicolor,AZ21-BTx642-116,07-16-2021,14.102411867508517,9.670000000000002,4.5,22.75999999999999,142.75946844426514,11.948199380838316
8131,2021,81,31,experimental,2,WW,sorghum bicolor,AZ21-BTx642-193,07-16-2021,12.887724306352426,8.820000000000007,4.990000000000009,18.52000000000001,122.39633634591904,11.063287772896402
8132,2021,81,32,border,,WW,sorghum bicolor,BTx642,07-16-2021,15.296740662723808,11.740000000000002,6.77000000000001,23.689999999999998,119.75479190331168,10.943253259580155
8201,2021,82,01,border,,WW,sorghum bicolor,BTx642,07-16-2021,15.391165226150436,11.049999999999999,4.890000000000001,25.490000000000002,160.5096644559902,12.669240879231486
8202,2021,82,02,check,1,WW,sorghum bicolor,BTx642,07-16-2021,12.1995134520836,8.079999999999998,4.060000000000002,17.32,128.00339646816397,11.31385860209345
8203,2021,82,03,experimental,1,WW,sorghum bicolor,AZ21-BTx642-246,07-16-2021,13.639094713862105,9.279999999999987,4.450000000000003,20.86,142.2576645549696,11.927181752407801
8204,2021,82,04,experimental,1,WW,sorghum bicolor,AZ21-BTx642-92,07-16-2021,14.53947114895552,9.670000000000002,4.060000000000002,22.830000000000002,175.2267628551263,13.237324610929745
8205,2021,82,05,experimental,1,WW,sorghum bicolor,AZ21-BTx642-61,07-16-2021,12.292984383023713,6.840000000000003,2.9399999999999977,19.97999999999999,144.09650375257291,12.004020316234595
8206,2021,82,06,experimental,1,WW,sorghum bicolor,AZ21-BTx642-127,07-16-2021,12.773020912837735,6.670000000000002,3.0600000000000023,20.879999999999995,167.00626939461682,12.92309055120395
8207,2021,82,07,experimental,1,WW,sorghum bicolor,AZ21-BTx642-247,07-16-2021,9.3198822101283,5.060000000000002,2.450000000000003,13.25,100.55888854343193,10.027905491349225
8208,2021,82,08,experimental,1,WW,sorghum bicolor,AZ21-BTx642-88,07-16-2021,13.478743844281158,7.060000000000002,4.280000000000001,20.150000000000006,180.00199725484848,13.416482298085757
8209,2021,82,09,experimental,1,WW,sorghum bicolor,AZ21-BTx642-156,07-16-2021,13.818505728101393,8.789999999999992,4.790000000000006,21.25,150.01264101697714,12.247964770400719
8210,2021,82,10,experimental,1,WW,sorghum bicolor,AZ21-BTx642-231,07-16-2021,13.519650331937255,7.009999999999991,4.519999999999996,18.799999999999997,193.62892621063554,13.915061128526728
8211,2021,82,11,experimental,1,WW,sorghum bicolor,AZ21-BTx642-38,07-16-2021,12.691000384321958,7.789999999999992,5.570000000000007,16.980000000000004,125.11836634907316,11.185632139001942
8212,2021,82,12,experimental,1,WW,sorghum bicolor,AZ21-BTx642-82,,,,,,,
8213,2021,82,13,experimental,1,WW,sorghum bicolor,AZ21-BTx642-40,07-16-2021,14.212556871023882,7.960000000000008,4.400000000000006,22.630000000000003,172.63375683159438,13.139016585406777
8214,2021,82,14,experimental,1,WW,sorghum bicolor,AZ21-BTx642-51,07-16-2021,15.293504603744037,9.270000000000003,4.790000000000006,24.560000000000016,184.2674504334721,13.574514740257646
8215,2021,82,15,experimental,1,WW,sorghum bicolor,AZ21-BTx642-159,07-16-2021,16.59695752368667,11.830000000000013,5.1299999999999955,27.289999999999978,183.66108167446023,13.552161513000804
8216,2021,82,16,experimental,1,WW,sorghum bicolor,AZ21-BTx642-157,07-16-2021,3.923060333790451,3.5700000000000074,2.469999999999999,4.909999999999997,6.308864203684327,2.5117452505547466
8217,2021,82,17,experimental,2,WW,sorghum bicolor,AZ21-BTx642-125,07-16-2021,13.787861784419107,7.300000000000011,3.469999999999999,23.44,173.13414721546113,13.15804496175101
8218,2021,82,18,experimental,2,WW,sorghum bicolor,AZ21-BTx642-94,07-16-2021,8.107337209376947,4.13000000000001,2.299999999999997,11.72999999999999,72.84103084086826,8.534695708744879
8219,2021,82,19,experimental,2,WW,sorghum bicolor,AZ21-BTx642-101,07-16-2021,11.149985831627303,5.569999999999993,3.0799999999999983,16.169999999999987,142.45749712929944,11.93555600419601
8220,2021,82,20,experimental,2,WW,sorghum bicolor,AZ21-BTx642-53,07-16-2021,12.622984251464608,6.13000000000001,3.690000000000012,20.339999999999996,158.3260287324865,12.582767133364843
8221,2021,82,21,experimental,2,WW,sorghum bicolor,AZ21-BTx642-109,07-16-2021,13.277703984025631,7.780000000000015,4.0800000000000125,21.17,149.35031372118436,12.220896600543856
8222,2021,82,22,experimental,2,WW,sorghum bicolor,AZ21-BTx642-137,07-16-2021,15.076519723152087,9.689999999999998,4.790000000000006,23.89999999999999,175.34729717474445,13.241876648524727
8223,2021,82,23,experimental,2,WW,sorghum bicolor,AZ21-BTx642-233,07-16-2021,12.888739818775697,6.740000000000009,3.180000000000007,19.980000000000004,174.77930136174666,13.220412299234342
8224,2021,82,24,experimental,2,WW,sorghum bicolor,AZ21-BTx642-152,07-16-2021,12.691660199927368,7.590000000000003,3.0600000000000023,21.320000000000007,144.67713429146264,12.028180838824408
8225,2021,82,25,experimental,2,WW,sorghum bicolor,AZ21-BTx642-153,07-16-2021,10.40564510869927,5.179999999999993,2.1299999999999955,16.929999999999996,120.97033835640146,10.99865166083559
8226,2021,82,26,experimental,2,WW,sorghum bicolor,AZ21-BTx642-91,07-16-2021,13.263055068549162,7.5,3.3299999999999983,21.049999999999997,169.5642929048582,13.021685486328495
8227,2021,82,27,experimental,2,WW,sorghum bicolor,AZ21-BTx642-162,07-16-2021,14.428520855887413,10.059999999999988,4.27,22.81000000000001,157.20973193109086,12.538330508129496
8228,2021,82,28,experimental,2,WW,sorghum bicolor,AZ21-BTx642-27,07-16-2021,15.105724574729107,10.214999999999993,5.570000000000007,23.169999999999987,162.28159599328774,12.738979393706849
8229,2021,82,29,check,2,WW,sorghum bicolor,BTx642,07-16-2021,13.509773196120042,8.450000000000003,5.280000000000001,19.71,145.7647964746835,12.073309259465008
8230,2021,82,30,experimental,2,WW,sorghum bicolor,AZ21-BTx642-180,07-16-2021,11.6400902315787,7.910000000000004,5.599999999999994,15.25,97.4691238444055,9.87264523035268
8231,2021,82,31,experimental,2,WW,sorghum bicolor,AZ21-BTx642-136,07-16-2021,11.871232786367761,8.27,5.989999999999995,15.060000000000002,96.69341741791077,9.833281111506514
8232,2021,82,32,border,,WW,sorghum bicolor,BTx642,07-16-2021,16.168547542557935,13.030000000000001,7.3799999999999955,24.42,121.18444996538827,11.00838089663454
8301,2021,83,01,border,,WW,sorghum bicolor,BTx642,07-16-2021,15.571018415269194,12.83999999999999,6.439999999999998,24.25,121.27559808591278,11.012520060636112
8302,2021,83,02,experimental,1,WW,sorghum bicolor,AZ21-BTx642-55,07-16-2021,9.909073826662826,7.060000000000002,4.93,11.129999999999995,77.47132337658248,8.801779557372615
8303,2021,83,03,experimental,1,WW,sorghum bicolor,AZ21-BTx642-8,07-16-2021,12.551044653621704,8.280000000000001,5.670000000000002,17.39,117.0366322678806,10.818347021050887
8304,2021,83,04,experimental,1,WW,sorghum bicolor,AZ21-BTx642-32,07-16-2021,12.371594538246953,7.839999999999989,3.3999999999999915,18.539999999999992,145.98985298115943,12.082626079671565
8305,2021,83,05,experimental,1,WW,sorghum bicolor,AZ21-BTx642-167,07-16-2021,14.016887065913544,9.129999999999995,3.719999999999999,22.89999999999999,158.46386949526024,12.588243304578294
8306,2021,83,06,experimental,1,WW,sorghum bicolor,AZ21-BTx642-50,07-16-2021,16.475053258255617,11.660000000000014,3.450000000000003,27.930000000000007,216.6339164559002,14.718488932492363
8307,2021,83,07,experimental,1,WW,sorghum bicolor,AZ21-BTx642-164,07-16-2021,13.060600871876167,6.960000000000008,3.0600000000000023,20.929999999999993,177.57185924357816,13.325609150938584
8308,2021,83,08,experimental,1,WW,sorghum bicolor,AZ21-BTx642-240,07-16-2021,13.980980995444348,8.450000000000003,4.449999999999989,21.61,163.98861040355078,12.805803778113686
8309,2021,83,09,experimental,1,WW,sorghum bicolor,AZ21-BTx642-160,07-16-2021,14.533913862562676,9.909999999999997,4.840000000000003,21.39,163.70785254360487,12.794836948691643
8310,2021,83,10,experimental,1,WW,sorghum bicolor,AZ21-BTx642-173,07-16-2021,14.06350970749595,9.610000000000003,5.13000000000001,21.879999999999995,131.824133427995,11.481469131953236
8311,2021,83,11,experimental,1,WW,sorghum bicolor,AZ21-BTx642-232,07-16-2021,14.524612414127045,9.079999999999998,5.469999999999999,22.370000000000005,151.62841794120348,12.313749142369414
8312,2021,83,12,experimental,1,WW,sorghum bicolor,AZ21-BTx642-175,07-16-2021,14.149901762772632,8.52000000000001,4.570000000000007,22.11999999999999,162.41324258252152,12.7441454237827
8313,2021,83,13,check,1,WW,sorghum bicolor,BTx642,07-16-2021,12.528163157636435,6.859999999999999,3.2700000000000102,19.10000000000001,159.05808137645178,12.611823079018029
8314,2021,83,14,experimental,1,WW,sorghum bicolor,AZ21-BTx642-170,07-16-2021,13.344291964390301,7.400000000000006,3.3500000000000085,21.33999999999999,173.6511613676091,13.177676630104758
8315,2021,83,15,experimental,1,WW,sorghum bicolor,AZ21-BTx642-65,07-16-2021,17.71132278298901,12.519999999999996,4.490000000000002,29.510000000000005,231.7227589419641,15.222442607609466
8316,2021,83,16,experimental,1,WW,sorghum bicolor,AZ21-BTx642-249,07-16-2021,16.582569014600903,8.569999999999993,4.300000000000011,27.83,258.2623693739167,16.07054353075579
8317,2021,83,17,check,2,WW,sorghum bicolor,BTx642,07-16-2021,16.298314403348584,11.200000000000003,5.439999999999998,25.560000000000002,185.3674341347631,13.6149709560749
8318,2021,83,18,experimental,2,WW,sorghum bicolor,AZ21-BTx642-51,07-16-2021,13.10146974827754,7.739999999999995,3.789999999999992,20.810000000000006,152.02858028896816,12.329987035231147
8319,2021,83,19,experimental,2,WW,sorghum bicolor,AZ21-BTx642-19,07-16-2021,14.211894815588854,9.370000000000005,4.299999999999997,22.590000000000003,156.26879431501027,12.500751749995288
8320,2021,83,20,experimental,2,WW,sorghum bicolor,AZ21-BTx642-127,07-16-2021,15.013413331865468,8.469999999999999,4.079999999999998,25.150000000000006,189.77600315317534,13.775921136286145
8321,2021,83,21,experimental,2,WW,sorghum bicolor,AZ21-BTx642-48,07-16-2021,7.5866012400418175,4.25,2.469999999999999,8.350000000000009,71.95601332556808,8.482689038599027
8322,2021,83,22,experimental,2,WW,sorghum bicolor,AZ21-BTx642-164,07-16-2021,15.968000249522225,10.440000000000005,5.25,25.41000000000001,186.51970152564687,13.657221588802273
8323,2021,83,23,experimental,2,WW,sorghum bicolor,AZ21-BTx642-178,07-16-2021,14.719422955668412,8.810000000000013,4.3999999999999915,23.340000000000003,181.1808829907998,13.460344831793865
8324,2021,83,24,experimental,2,WW,sorghum bicolor,AZ21-BTx642-194,07-16-2021,13.557607046164929,8.400000000000006,3.519999999999996,21.61,158.16768416466329,12.576473439110954
8325,2021,83,25,experimental,2,WW,sorghum bicolor,AZ21-BTx642-219,07-16-2021,14.27577469262678,9.620000000000005,3.7099999999999973,23.14999999999999,162.73459624483812,12.756747087123665
8326,2021,83,26,experimental,2,WW,sorghum bicolor,AZ21-BTx642-86,07-16-2021,11.745202534552204,6.280000000000001,3.1099999999999994,17.759999999999998,148.298522376641,12.17778807405684
8327,2021,83,27,check,2,WW,sorghum bicolor,BTx642,07-16-2021,14.184437445945544,9.329999999999998,4.3799999999999955,22.42,156.92334616753283,12.52690489177326
8328,2021,83,28,experimental,2,WW,sorghum bicolor,AZ21-BTx642-235,07-16-2021,14.559727868890109,10.39,6.670000000000002,21.200000000000003,127.96642469337853,11.312224568729995
8329,2021,83,29,experimental,2,WW,sorghum bicolor,AZ21-BTx642-15,07-16-2021,14.217617290684775,9.689999999999998,5.3799999999999955,21.25,147.7764478146032,12.156333650184301
8330,2021,83,30,experimental,2,WW,sorghum bicolor,AZ21-BTx642-222,07-16-2021,11.937646945032268,7.549999999999997,4.5,16.86,119.95873480171994,10.952567498158592
